Chat ID,Chat Start Time,Chat Start Day,Chat End Time,Chat Length,Messages to Bot,Bot Responses (Low Confidence),Bot Responses (No Confidence)
22650449,"October 15, 2023 9:46 PM",,"October 15, 2023 9:46 PM",,,,
22650441,"October 15, 2023 9:45 PM",,"October 15, 2023 9:45 PM",,,,
22649723,"October 15, 2023 9:05 PM",,"October 15, 2023 9:05 PM",,,,
22648913,"October 15, 2023 8:21 PM",,"October 16, 2023 11:00 AM",52743,2,,
22647845,"October 15, 2023 7:20 PM",,"October 15, 2023 7:20 PM",,,,
22646935,"October 15, 2023 6:28 PM",,"October 15, 2023 6:28 PM",,,,
22646744,"October 15, 2023 6:17 PM",,"October 15, 2023 6:18 PM",62,,,
22646633,"October 15, 2023 6:10 PM",,"October 15, 2023 6:10 PM",,,,
22645471,"October 15, 2023 5:05 PM",,"October 15, 2023 5:06 PM",85,1,,
22645021,"October 15, 2023 4:39 PM",,"October 15, 2023 4:39 PM",,,,
22644775,"October 15, 2023 4:25 PM",,"October 16, 2023 9:55 AM",63018,1,,1
22643282,"October 15, 2023 3:01 PM",,"October 15, 2023 3:01 PM",14,1,,
22643238,"October 15, 2023 2:58 PM",,"October 15, 2023 2:59 PM",28,1,,1
22643117,"October 15, 2023 2:52 PM",,"October 15, 2023 2:53 PM",98,1,,1
22641820,"October 15, 2023 1:37 PM",,"October 15, 2023 1:52 PM",919,1,,
22641803,"October 15, 2023 1:36 PM",,"October 15, 2023 1:37 PM",41,1,,1
22641630,"October 15, 2023 1:26 PM",,"October 15, 2023 1:27 PM",17,,,
22640757,"October 15, 2023 12:32 PM",,"October 15, 2023 12:32 PM",,,,
22640351,"October 15, 2023 12:06 PM",,"October 15, 2023 12:07 PM",35,,,
22640144,"October 15, 2023 11:53 AM",,"October 15, 2023 11:53 AM",,,,
22639849,"October 15, 2023 11:33 AM",,"October 15, 2023 11:34 AM",41,,,
22639392,"October 15, 2023 10:59 AM",,"October 15, 2023 10:59 AM",,,,
22639046,"October 15, 2023 10:32 AM",,"October 15, 2023 10:32 AM",,,,
22638881,"October 15, 2023 10:18 AM",,"October 15, 2023 10:19 AM",33,,,
22634264,"October 15, 2023 1:51 AM",,"October 15, 2023 1:51 AM",,,,
22632753,"October 14, 2023 11:46 PM",6,"October 14, 2023 11:47 PM",50,,,
22630808,"October 14, 2023 9:10 PM",6,"October 14, 2023 9:10 PM",,,,
22630033,"October 14, 2023 8:12 PM",6,"October 14, 2023 8:12 PM",20,1,,
22629740,"October 14, 2023 7:52 PM",6,"October 14, 2023 7:52 PM",,,,
22628992,"October 14, 2023 6:59 PM",6,"October 14, 2023 7:03 PM",216,5,,4
22628585,"October 14, 2023 6:33 PM",6,"October 14, 2023 6:33 PM",,,,
22628084,"October 14, 2023 5:59 PM",6,"October 14, 2023 5:59 PM",16,1,,
22627606,"October 14, 2023 5:25 PM",6,"October 14, 2023 5:25 PM",,,,
22626330,"October 14, 2023 4:04 PM",6,"October 14, 2023 4:04 PM",,,,
22625809,"October 14, 2023 3:31 PM",6,"October 14, 2023 3:34 PM",140,,,
22625367,"October 14, 2023 3:06 PM",6,"October 14, 2023 3:06 PM",,,,
22625329,"October 14, 2023 3:03 PM",6,"October 14, 2023 3:26 PM",1357,1,,
22624029,"October 14, 2023 1:45 PM",6,"October 14, 2023 1:45 PM",,,,
22622472,"October 14, 2023 12:09 PM",6,"October 14, 2023 12:09 PM",,,,
22620675,"October 14, 2023 9:56 AM",6,"October 14, 2023 9:57 AM",51,1,,
22619519,"October 14, 2023 8:14 AM",6,"October 14, 2023 8:14 AM",,,,
22616907,"October 14, 2023 3:11 AM",6,"October 14, 2023 3:11 AM",,,,
22613921,"October 13, 2023 10:36 PM",5,"October 13, 2023 10:36 PM",,,,
22612235,"October 13, 2023 8:34 PM",5,"October 13, 2023 8:34 PM",,,,
22610564,"October 13, 2023 6:40 PM",5,"October 13, 2023 6:42 PM",163,,,
22609488,"October 13, 2023 5:41 PM",5,"October 13, 2023 5:42 PM",12,,,
22608796,"October 13, 2023 5:10 PM",5,"October 13, 2023 5:18 PM",521,1,,
22608115,"October 13, 2023 4:40 PM",5,"October 13, 2023 4:40 PM",,,,
22608065,"October 13, 2023 4:38 PM",5,"October 13, 2023 4:38 PM",,,,
22607761,"October 13, 2023 4:25 PM",5,"October 13, 2023 4:26 PM",60,1,,
22607537,"October 13, 2023 4:16 PM",5,"October 13, 2023 4:16 PM",,,,
22607531,"October 13, 2023 4:16 PM",5,"October 13, 2023 4:16 PM",,,,
22607461,"October 13, 2023 4:13 PM",5,"October 13, 2023 4:57 PM",2666,4,1,
22607442,"October 13, 2023 4:12 PM",5,"October 13, 2023 4:12 PM",7,,,
22606478,"October 13, 2023 3:34 PM",5,"October 13, 2023 3:50 PM",915,1,,1
22606257,"October 13, 2023 3:27 PM",5,"October 13, 2023 3:28 PM",89,1,,
22606023,"October 13, 2023 3:19 PM",5,"October 13, 2023 3:30 PM",646,1,,
22605643,"October 13, 2023 3:06 PM",5,"October 13, 2023 3:06 PM",,,,
22605492,"October 13, 2023 3:00 PM",5,"October 13, 2023 3:49 PM",2899,3,1,1
22605275,"October 13, 2023 2:52 PM",5,"October 13, 2023 2:52 PM",18,1,,
22604966,"October 13, 2023 2:41 PM",5,"October 13, 2023 2:41 PM",,,,
22604757,"October 13, 2023 2:34 PM",5,"October 13, 2023 2:34 PM",24,1,,
22603714,"October 13, 2023 2:00 PM",5,"October 13, 2023 2:00 PM",,,,
22603283,"October 13, 2023 1:46 PM",5,"October 13, 2023 1:49 PM",186,3,1,
22601924,"October 13, 2023 1:00 PM",5,"October 13, 2023 1:00 PM",,,,
22601308,"October 13, 2023 12:41 PM",5,"October 13, 2023 12:52 PM",654,1,,
22601176,"October 13, 2023 12:36 PM",5,"October 13, 2023 12:36 PM",,,,
22600158,"October 13, 2023 12:05 PM",5,"October 13, 2023 12:05 PM",14,1,,
22599395,"October 13, 2023 11:39 AM",5,"October 13, 2023 12:20 PM",2437,1,,1
22599211,"October 13, 2023 11:34 AM",5,"October 13, 2023 11:37 AM",184,1,,1
22598644,"October 13, 2023 11:14 AM",5,"October 13, 2023 11:19 AM",266,1,,
22598529,"October 13, 2023 11:25 AM",5,"October 13, 2023 11:26 AM",28,,,
22598131,"October 13, 2023 10:58 AM",5,"October 13, 2023 10:58 AM",,,,
22597868,"October 13, 2023 10:48 AM",5,"October 13, 2023 10:48 AM",,,,
22596293,"October 13, 2023 9:53 AM",5,"October 13, 2023 9:53 AM",,,,
22596043,"October 13, 2023 9:41 AM",5,"October 13, 2023 9:54 AM",750,1,,
22594982,"October 13, 2023 8:52 AM",5,"October 13, 2023 9:08 AM",965,1,,1
22594890,"October 13, 2023 8:47 AM",5,"October 13, 2023 9:11 AM",1418,2,1,1
22594767,"October 13, 2023 8:40 AM",5,"October 13, 2023 8:40 AM",,,,
22594655,"October 13, 2023 8:33 AM",5,"October 13, 2023 8:33 AM",,,,
22594653,"October 13, 2023 8:33 AM",5,"October 13, 2023 8:33 AM",,,,
22594643,"October 13, 2023 8:32 AM",5,"October 13, 2023 8:32 AM",,,,
22594634,"October 13, 2023 8:32 AM",5,"October 13, 2023 8:32 AM",,,,
22594534,"October 13, 2023 8:26 AM",5,"October 13, 2023 9:37 AM",4238,1,,
22594416,"October 13, 2023 8:18 AM",5,"October 13, 2023 8:18 AM",14,1,,
22594138,"October 13, 2023 8:00 AM",5,"October 13, 2023 8:34 AM",2010,4,1,1
22593426,"October 13, 2023 7:00 AM",5,"October 13, 2023 10:02 AM",10944,,,
22590553,"October 13, 2023 1:56 AM",5,"October 13, 2023 1:57 AM",96,,,
22587122,"October 12, 2023 9:48 PM",4,"October 12, 2023 9:48 PM",,,,
22585242,"October 12, 2023 8:08 PM",4,"October 12, 2023 8:15 PM",397,6,1,
22582637,"October 12, 2023 6:23 PM",4,"October 12, 2023 6:23 PM",16,1,,
22582518,"October 12, 2023 6:17 PM",4,"October 12, 2023 6:17 PM",,,,
22582132,"October 12, 2023 6:01 PM",4,"October 12, 2023 6:01 PM",41,1,,1
22581986,"October 12, 2023 5:54 PM",4,"October 12, 2023 5:54 PM",,,,
22580555,"October 12, 2023 4:57 PM",4,"October 12, 2023 4:57 PM",,,,
22580177,"October 12, 2023 4:43 PM",4,"October 12, 2023 4:43 PM",32,,,
22580129,"October 12, 2023 4:41 PM",4,"October 12, 2023 4:49 PM",460,2,,1
22580092,"October 12, 2023 4:40 PM",4,"October 12, 2023 4:40 PM",17,,,
22578883,"October 12, 2023 4:00 PM",4,"October 12, 2023 4:12 PM",760,2,1,
22577531,"October 12, 2023 3:17 PM",4,"October 12, 2023 3:19 PM",105,1,,1
22576221,"October 12, 2023 2:39 PM",4,"October 12, 2023 2:45 PM",403,1,,
22576141,"October 12, 2023 2:36 PM",4,"October 12, 2023 2:37 PM",105,1,,
22575806,"October 12, 2023 2:27 PM",4,"October 12, 2023 2:37 PM",621,2,,
22575733,"October 12, 2023 2:25 PM",4,"October 12, 2023 2:26 PM",69,3,,
22575449,"October 12, 2023 2:16 PM",4,"October 12, 2023 2:29 PM",781,,,
22575332,"October 12, 2023 2:13 PM",4,"October 12, 2023 2:13 PM",,,,
22574853,"October 12, 2023 2:00 PM",4,"October 12, 2023 2:01 PM",61,2,,
22574268,"October 12, 2023 1:43 PM",4,"October 12, 2023 1:57 PM",806,1,,1
22574211,"October 12, 2023 1:42 PM",4,"October 12, 2023 2:22 PM",2436,1,,
22573129,"October 12, 2023 1:12 PM",4,"October 12, 2023 1:12 PM",,,,
22573068,"October 12, 2023 1:10 PM",4,"October 12, 2023 1:54 PM",2615,1,,1
22572702,"October 12, 2023 1:00 PM",4,"October 12, 2023 1:06 PM",368,2,,
22572679,"October 12, 2023 12:59 PM",4,"October 12, 2023 1:24 PM",1492,,,
22570999,"October 12, 2023 12:11 PM",4,"October 12, 2023 12:18 PM",404,1,,
22570471,"October 12, 2023 11:56 AM",4,"October 13, 2023 8:26 AM",73789,2,1,
22570140,"October 12, 2023 11:47 AM",4,"October 12, 2023 2:56 PM",11377,,,
22570066,"October 12, 2023 11:44 AM",4,"October 12, 2023 11:47 AM",149,2,,
22569533,"October 12, 2023 11:30 AM",4,"October 12, 2023 11:35 AM",300,1,,1
22569112,"October 12, 2023 11:18 AM",4,"October 12, 2023 11:52 AM",2066,1,,1
22568961,"October 12, 2023 11:13 AM",4,"October 12, 2023 11:13 AM",,,,
22568699,"October 12, 2023 11:06 AM",4,"October 12, 2023 11:07 AM",19,,,
22568324,"October 12, 2023 11:10 AM",4,"October 12, 2023 11:10 AM",,,,
22568058,"October 12, 2023 10:48 AM",4,"October 12, 2023 10:49 AM",28,1,,
22565087,"October 12, 2023 9:30 AM",4,"October 12, 2023 9:30 AM",10,1,,
22565024,"October 12, 2023 9:28 AM",4,"October 12, 2023 9:48 AM",1200,1,,1
22564794,"October 12, 2023 9:18 AM",4,"October 12, 2023 9:18 AM",,,,
22564629,"October 12, 2023 9:10 AM",4,"October 12, 2023 9:10 AM",,,,
22564478,"October 12, 2023 9:07 AM",4,"October 12, 2023 9:25 AM",1105,1,,
22564135,"October 12, 2023 8:48 AM",4,"October 12, 2023 9:03 AM",909,1,,1
22564117,"October 12, 2023 8:47 AM",4,"October 12, 2023 8:47 AM",,,,
22564102,"October 12, 2023 8:46 AM",4,"October 12, 2023 9:45 AM",3551,1,,
22563804,"October 12, 2023 8:31 AM",4,"October 12, 2023 8:59 AM",1698,3,,1
22563603,"October 12, 2023 8:18 AM",4,"October 12, 2023 8:18 AM",,,,
22563597,"October 12, 2023 8:18 AM",4,"October 12, 2023 8:19 AM",37,1,,
22563414,"October 12, 2023 8:06 AM",4,"October 12, 2023 8:31 AM",1485,,,
22563318,"October 12, 2023 8:00 AM",4,"October 12, 2023 8:16 AM",989,,,
22563006,"October 12, 2023 7:33 AM",4,"October 12, 2023 7:51 AM",1056,,,
22562139,"October 12, 2023 6:09 AM",4,"October 12, 2023 6:09 AM",,,,
22560435,"October 12, 2023 3:13 AM",4,"October 12, 2023 5:57 PM",53062,9,,2
22559731,"October 12, 2023 2:08 AM",4,"October 12, 2023 2:08 AM",,,,
22556563,"October 11, 2023 10:24 PM",3,"October 11, 2023 10:25 PM",45,1,,1
22556260,"October 11, 2023 10:03 PM",3,"October 11, 2023 10:03 PM",,,,
22555399,"October 11, 2023 9:17 PM",3,"October 11, 2023 9:17 PM",,,,
22555234,"October 11, 2023 9:09 PM",3,"October 11, 2023 9:09 PM",,,,
22553545,"October 11, 2023 7:46 PM",3,"October 11, 2023 7:49 PM",176,3,,2
22552748,"October 11, 2023 7:10 PM",3,"October 11, 2023 7:11 PM",69,1,1,
22552747,"October 11, 2023 7:09 PM",3,"October 11, 2023 7:09 PM",,,,
22552121,"October 11, 2023 6:42 PM",3,"October 11, 2023 6:43 PM",80,,,
22552037,"October 11, 2023 6:39 PM",3,"October 11, 2023 6:42 PM",190,,,
22551648,"October 11, 2023 6:24 PM",3,"October 11, 2023 6:39 PM",896,1,,1
22551150,"October 11, 2023 6:01 PM",3,"October 11, 2023 6:32 PM",1871,1,,
22550547,"October 11, 2023 5:38 PM",3,"October 11, 2023 6:26 PM",2927,1,,1
22550463,"October 11, 2023 5:35 PM",3,"October 12, 2023 8:47 AM",54760,1,1,
22550457,"October 11, 2023 5:34 PM",3,"October 11, 2023 5:34 PM",,,,
22550452,"October 11, 2023 5:34 PM",3,"October 11, 2023 5:34 PM",,,,
22550396,"October 11, 2023 5:33 PM",3,"October 11, 2023 5:38 PM",297,1,,1
22550282,"October 11, 2023 5:28 PM",3,"October 11, 2023 5:33 PM",334,1,,
22550167,"October 11, 2023 5:24 PM",3,"October 11, 2023 5:24 PM",14,,,
22549836,"October 11, 2023 5:12 PM",3,"October 11, 2023 5:13 PM",65,1,,
22549583,"October 11, 2023 5:03 PM",3,"October 11, 2023 5:08 PM",306,,,
22549320,"October 11, 2023 4:54 PM",3,"October 11, 2023 4:55 PM",84,1,,
22549151,"October 11, 2023 4:47 PM",3,"October 11, 2023 4:48 PM",10,1,,
22549101,"October 11, 2023 4:46 PM",3,"October 11, 2023 4:47 PM",44,,,
22548675,"October 11, 2023 4:31 PM",3,"October 11, 2023 4:31 PM",,,,
22548230,"October 11, 2023 4:17 PM",3,"October 11, 2023 4:17 PM",29,,,
22547149,"October 11, 2023 3:44 PM",3,"October 11, 2023 3:56 PM",751,1,,1
22547059,"October 11, 2023 3:41 PM",3,"October 11, 2023 3:41 PM",,,,
22546916,"October 11, 2023 3:37 PM",3,"October 11, 2023 3:54 PM",1028,1,,
22546915,"October 11, 2023 3:37 PM",3,"October 11, 2023 3:37 PM",28,1,,
22546706,"October 11, 2023 3:30 PM",3,"October 11, 2023 3:35 PM",283,,,
22546452,"October 11, 2023 3:24 PM",3,"October 11, 2023 3:36 PM",774,,,
22546135,"October 11, 2023 3:14 PM",3,"October 11, 2023 4:04 PM",3000,1,1,
22545389,"October 11, 2023 2:53 PM",3,"October 11, 2023 3:40 PM",2773,1,,
22545260,"October 11, 2023 2:50 PM",3,"October 11, 2023 2:50 PM",8,1,,
22545210,"October 11, 2023 2:48 PM",3,"October 11, 2023 2:48 PM",10,1,,
22544778,"October 11, 2023 2:36 PM",3,"October 11, 2023 2:36 PM",,,,
22544728,"October 11, 2023 2:35 PM",3,"October 11, 2023 2:43 PM",496,1,,
22544558,"October 11, 2023 2:30 PM",3,"October 11, 2023 3:15 PM",2735,1,,
22544525,"October 11, 2023 2:29 PM",3,"October 11, 2023 4:15 PM",6353,1,,1
22544523,"October 11, 2023 2:29 PM",3,"October 11, 2023 2:29 PM",,,,
22544362,"October 11, 2023 2:24 PM",3,"October 11, 2023 2:24 PM",,,,
22543782,"October 11, 2023 2:08 PM",3,"October 11, 2023 2:10 PM",157,1,,
22543591,"October 11, 2023 2:03 PM",3,"October 11, 2023 2:07 PM",261,1,,1
22543584,"October 11, 2023 2:03 PM",3,"October 11, 2023 2:03 PM",,,,
22543293,"October 11, 2023 1:55 PM",3,"October 11, 2023 1:56 PM",53,,,
22543234,"October 11, 2023 1:53 PM",3,"October 11, 2023 2:15 PM",1303,4,,
22542425,"October 11, 2023 1:30 PM",3,"October 11, 2023 1:53 PM",1332,1,,1
22542406,"October 11, 2023 1:30 PM",3,"October 11, 2023 1:40 PM",603,,,
22542344,"October 11, 2023 1:28 PM",3,"October 11, 2023 1:40 PM",695,2,,
22542243,"October 11, 2023 1:25 PM",3,"October 11, 2023 2:08 PM",2557,1,,
22542191,"October 11, 2023 1:23 PM",3,"October 11, 2023 1:40 PM",983,,,
22542110,"October 11, 2023 1:21 PM",3,"October 11, 2023 1:23 PM",106,,,
22542057,"October 11, 2023 1:20 PM",3,"October 11, 2023 1:20 PM",24,1,,1
22541719,"October 11, 2023 1:10 PM",3,"October 11, 2023 1:29 PM",1100,,,
22541211,"October 11, 2023 12:56 PM",3,"October 11, 2023 1:12 PM",903,1,,
22541174,"October 11, 2023 12:55 PM",3,"October 11, 2023 1:19 PM",1423,,,
22541103,"October 11, 2023 12:53 PM",3,"October 11, 2023 12:53 PM",,,,
22540986,"October 11, 2023 12:50 PM",3,"October 11, 2023 12:55 PM",296,1,,1
22540944,"October 11, 2023 12:49 PM",3,"October 11, 2023 1:05 PM",955,,,
22540939,"October 11, 2023 12:49 PM",3,"October 11, 2023 12:50 PM",45,,,
22540859,"October 11, 2023 12:46 PM",3,"October 11, 2023 12:46 PM",21,,,
22539292,"October 11, 2023 12:01 PM",3,"October 11, 2023 12:02 PM",22,1,1,
22538656,"October 11, 2023 11:43 AM",3,"October 11, 2023 11:43 AM",,,,
22538529,"October 11, 2023 11:39 AM",3,"October 11, 2023 11:39 AM",8,,,
22537618,"October 11, 2023 11:13 AM",3,"October 11, 2023 11:15 AM",76,,,
22537538,"October 11, 2023 11:11 AM",3,"October 11, 2023 11:21 AM",606,1,,
22537487,"October 11, 2023 11:09 AM",3,"October 11, 2023 11:26 AM",1024,1,,1
22537471,"October 11, 2023 11:09 AM",3,"October 11, 2023 11:09 AM",,,,
22537362,"October 11, 2023 11:05 AM",3,"October 11, 2023 11:10 AM",270,,,
22536292,"October 11, 2023 10:40 AM",3,"October 11, 2023 10:41 AM",71,1,,
22536165,"October 11, 2023 10:28 AM",3,"October 11, 2023 10:55 AM",1613,1,,1
22535718,"October 11, 2023 10:13 AM",3,"October 11, 2023 10:14 AM",5,1,,
22534806,"October 11, 2023 9:41 AM",3,"October 11, 2023 9:59 AM",1058,1,,
22534353,"October 11, 2023 9:23 AM",3,"October 11, 2023 9:23 AM",,,,
22534298,"October 11, 2023 9:20 AM",3,"October 11, 2023 9:43 AM",1380,1,,
22534257,"October 11, 2023 9:19 AM",3,"October 11, 2023 9:20 AM",39,,,
22533848,"October 11, 2023 9:02 AM",3,"October 11, 2023 9:17 AM",879,2,,1
22533325,"October 11, 2023 8:34 AM",3,"October 11, 2023 8:34 AM",,,,
22533266,"October 11, 2023 8:31 AM",3,"October 11, 2023 8:44 AM",784,2,,
22533054,"October 11, 2023 8:19 AM",3,"October 11, 2023 8:19 AM",,,,
22532887,"October 11, 2023 8:08 AM",3,"October 11, 2023 8:08 AM",,,,
22532532,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532531,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532529,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532528,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532527,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532525,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532524,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532523,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532521,"October 11, 2023 7:43 AM",3,"October 11, 2023 7:43 AM",,,,
22532437,"October 11, 2023 7:36 AM",3,"October 11, 2023 7:36 AM",,,,
22532428,"October 11, 2023 7:35 AM",3,"October 11, 2023 7:35 AM",,,,
22531567,"October 11, 2023 6:12 AM",3,"October 11, 2023 6:12 AM",,,,
22530712,"October 11, 2023 4:43 AM",3,"October 11, 2023 4:43 AM",,,,
22527114,"October 10, 2023 11:34 PM",2,"October 10, 2023 11:35 PM",49,1,1,
22526653,"October 10, 2023 11:05 PM",2,"October 10, 2023 11:05 PM",,,,
22525490,"October 10, 2023 9:59 PM",2,"October 10, 2023 9:59 PM",,,,
22523270,"October 10, 2023 8:09 PM",2,"October 10, 2023 8:09 PM",,,,
22522774,"October 10, 2023 7:44 PM",2,"October 10, 2023 7:44 PM",,,,
22522366,"October 10, 2023 7:26 PM",2,"October 10, 2023 7:26 PM",,,,
22522312,"October 10, 2023 7:24 PM",2,"October 10, 2023 7:25 PM",34,,,
22520222,"October 10, 2023 5:56 PM",2,"October 10, 2023 5:57 PM",51,1,,
22520146,"October 10, 2023 5:53 PM",2,"October 10, 2023 5:54 PM",34,1,,
22520138,"October 10, 2023 5:53 PM",2,"October 10, 2023 5:55 PM",123,,,
22520084,"October 10, 2023 5:51 PM",2,"October 10, 2023 5:52 PM",50,,,
22520063,"October 10, 2023 5:50 PM",2,"October 10, 2023 5:50 PM",,,,
22519952,"October 10, 2023 5:47 PM",2,"October 10, 2023 5:47 PM",,,,
22519925,"October 10, 2023 5:46 PM",2,"October 10, 2023 5:46 PM",,,,
22519670,"October 10, 2023 5:38 PM",2,"October 10, 2023 5:38 PM",,,,
22518894,"October 12, 2023 10:34 AM",4,"October 12, 2023 10:35 AM",31,,,
22518180,"October 10, 2023 4:44 PM",2,"October 10, 2023 4:45 PM",64,1,,
22518076,"October 10, 2023 4:41 PM",2,"October 10, 2023 4:41 PM",46,1,,
22518019,"October 10, 2023 4:39 PM",2,"October 10, 2023 5:28 PM",2968,1,,
22517965,"October 10, 2023 4:36 PM",2,"October 10, 2023 5:23 PM",2774,1,,1
22517879,"October 10, 2023 4:34 PM",2,"October 10, 2023 4:34 PM",48,1,,
22517655,"October 10, 2023 4:26 PM",2,"October 10, 2023 4:26 PM",,,,
22517652,"October 10, 2023 4:26 PM",2,"October 10, 2023 4:26 PM",,,,
22517648,"October 10, 2023 4:26 PM",2,"October 10, 2023 4:26 PM",,,,
22517537,"October 10, 2023 4:22 PM",2,"October 10, 2023 4:24 PM",105,1,,
22517241,"October 10, 2023 4:20 PM",2,"October 10, 2023 4:20 PM",,,,
22517018,"October 10, 2023 4:06 PM",2,"October 10, 2023 4:11 PM",280,,,
22516607,"October 10, 2023 3:54 PM",2,"October 10, 2023 4:38 PM",2604,,,
22515310,"October 10, 2023 3:15 PM",2,"October 10, 2023 3:15 PM",,,,
22514907,"October 10, 2023 3:04 PM",2,"October 10, 2023 3:04 PM",,,,
22514893,"October 10, 2023 3:03 PM",2,"October 10, 2023 3:03 PM",,,,
22514331,"October 10, 2023 2:47 PM",2,"October 10, 2023 3:25 PM",2235,1,1,
22514189,"October 10, 2023 2:48 PM",2,"October 10, 2023 2:48 PM",,,,
22512728,"October 10, 2023 2:03 PM",2,"October 10, 2023 2:04 PM",17,,,
22512659,"October 10, 2023 2:02 PM",2,"October 10, 2023 2:05 PM",170,1,,
22512345,"October 10, 2023 1:53 PM",2,"October 10, 2023 2:18 PM",1508,2,,1
22511981,"October 10, 2023 1:43 PM",2,"October 10, 2023 1:44 PM",13,,,
22511923,"October 10, 2023 1:42 PM",2,"October 10, 2023 1:51 PM",516,1,,1
22511521,"October 10, 2023 1:32 PM",2,"October 10, 2023 1:47 PM",880,2,,1
22511513,"October 10, 2023 1:32 PM",2,"October 10, 2023 1:39 PM",431,2,,
22511087,"October 10, 2023 1:20 PM",2,"October 10, 2023 1:32 PM",735,1,,1
22509747,"October 10, 2023 12:45 PM",2,"October 10, 2023 12:57 PM",708,1,,
22508081,"October 10, 2023 11:59 AM",2,"October 10, 2023 11:59 AM",,,,
22508023,"October 10, 2023 11:57 AM",2,"October 10, 2023 11:57 AM",,,,
22507727,"October 10, 2023 11:48 AM",2,"October 10, 2023 11:48 AM",,,,
22507573,"October 10, 2023 11:45 AM",2,"October 10, 2023 11:56 AM",669,1,,1
22507240,"October 10, 2023 11:36 AM",2,"October 10, 2023 11:36 AM",,,,
22507136,"October 10, 2023 11:33 AM",2,"October 10, 2023 11:33 AM",,,,
22506978,"October 10, 2023 11:29 AM",2,"October 10, 2023 11:29 AM",,,,
22506931,"October 10, 2023 11:28 AM",2,"October 10, 2023 11:29 AM",41,1,,
22506026,"October 10, 2023 11:04 AM",2,"October 10, 2023 11:07 AM",169,2,,
22505724,"October 10, 2023 10:56 AM",2,"October 10, 2023 10:56 AM",,,,
22504439,"October 10, 2023 10:16 AM",2,"October 10, 2023 10:57 AM",2417,1,,
22504081,"October 10, 2023 10:05 AM",2,"October 10, 2023 10:05 AM",,,,
22504078,"October 10, 2023 10:04 AM",2,"October 10, 2023 10:04 AM",,,,
22503503,"October 10, 2023 9:45 AM",2,"October 10, 2023 10:14 AM",1786,1,,1
22503338,"October 10, 2023 9:39 AM",2,"October 10, 2023 9:44 AM",336,1,,1
22502596,"October 10, 2023 9:11 AM",2,"October 10, 2023 9:12 AM",54,,,
22502264,"October 10, 2023 8:56 AM",2,"October 10, 2023 9:00 AM",212,,,
22502151,"October 10, 2023 8:53 AM",2,"October 10, 2023 8:56 AM",174,,,
22501986,"October 10, 2023 8:42 AM",2,"October 10, 2023 8:49 AM",462,,,
22501874,"October 10, 2023 8:35 AM",2,"October 10, 2023 8:40 AM",329,1,,1
22501415,"October 10, 2023 8:07 AM",2,"October 10, 2023 8:07 AM",,,,
22501397,"October 10, 2023 8:06 AM",2,"October 10, 2023 8:06 AM",,,,
22501160,"October 10, 2023 7:50 AM",2,"October 10, 2023 7:50 AM",,,,
22501055,"October 10, 2023 7:41 AM",2,"October 10, 2023 7:42 AM",19,,,
22500495,"October 10, 2023 6:50 AM",2,"October 10, 2023 6:50 AM",23,,,
22498650,"October 10, 2023 3:36 AM",2,"October 10, 2023 3:36 AM",,,,
22497044,"October 10, 2023 1:03 AM",2,"October 10, 2023 1:04 AM",34,,,
22493499,"October 9, 2023 9:19 PM",1,"October 9, 2023 9:19 PM",,,,
22492788,"October 9, 2023 8:45 PM",1,"October 9, 2023 8:45 PM",,,,
22492290,"October 9, 2023 8:21 PM",1,"October 9, 2023 8:21 PM",,,,
22492183,"October 9, 2023 8:15 PM",1,"October 9, 2023 8:15 PM",,,,
22491235,"October 9, 2023 7:29 PM",1,"October 9, 2023 7:30 PM",104,1,,
22489468,"October 9, 2023 6:08 PM",1,"October 9, 2023 6:12 PM",243,1,,
22489039,"November 2, 2023 12:48 PM",4,"November 2, 2023 12:48 PM",,,,
22488600,"October 9, 2023 5:34 PM",1,"October 9, 2023 5:34 PM",,,,
22488399,"October 9, 2023 5:26 PM",1,"October 9, 2023 5:26 PM",,,,
22488317,"October 9, 2023 5:23 PM",1,"October 9, 2023 5:23 PM",,,,
22487463,"October 9, 2023 4:49 PM",1,"October 9, 2023 4:49 PM",,,,
22486699,"October 9, 2023 4:24 PM",1,"October 9, 2023 4:26 PM",71,1,,
22485809,"October 9, 2023 3:54 PM",1,"October 9, 2023 4:08 PM",841,1,,
22485678,"October 9, 2023 3:49 PM",1,"October 9, 2023 3:49 PM",,,,
22485673,"October 9, 2023 3:49 PM",1,"October 9, 2023 3:49 PM",,,,
22485280,"October 9, 2023 3:37 PM",1,"October 9, 2023 3:58 PM",1218,1,,
22485256,"October 9, 2023 3:36 PM",1,"October 9, 2023 4:04 PM",1658,2,,1
22485042,"October 9, 2023 3:29 PM",1,"October 9, 2023 4:11 PM",2531,4,,
